customer_id,age,gender,country,plan_type,signup_date,tenure_months
user_04858,39.0,F,Canada,Premium,2023-06-15,31
user_04859,22.0,M,Canada,Basic,2024-10-31,14
user_04860,30.0,F,USA,Standard,2025-05-26,7
user_04861,43.0,F,Canada,Premium,2024-06-30,18
user_04862,35.0,M,USA,Standard,2023-08-02,29
user_04863,41.0,F,Canada,Premium,2024-03-17,22
user_04864,34.0,F,USA,Premium,2025-02-07,11
user_04865,39.0,M,USA,Premium,2022-10-26,39
user_04866,34.0,NULL,Canada,Premium+,2024-01-30,23
user_04867,NULL,F,Canada,Premium,2025-03-21,9
user_04868,37.0,F,Canada,Standard,2024-04-14,21
user_04869,17.0,NULL,USA,Premium,2023-07-02,30
user_04870,56.0,F,Canada,Premium,2025-03-03,10
user_04871,22.0,M,USA,Standard,2023-01-20,36
user_04872,-4.0,M,Canada,Standard,2022-11-28,37
user_04873,25.0,F,USA,Standard,2022-11-04,38
user_04874,48.0,F,USA,Standard,2024-02-22,22
user_04875,35.0,F,USA,Standard,2025-05-26,7
user_04876,38.0,M,USA,Premium,2025-03-06,10
user_04877,34.0,M,USA,Basic,2024-02-07,23
user_04878,NULL,M,USA,Standard,2024-12-23,12
user_04879,9.0,M,Canada,Basic,2023-05-29,31
user_04880,31.0,F,USA,Standard,2025-01-08,12
user_04881,NULL,M,USA,Premium,2023-10-20,27
user_04882,20.0,NULL,Canada,Premium,2024-10-11,15
user_04883,33.0,F,USA,Standard,2024-02-15,23
user_04884,39.0,Other,USA,Standard,2023-03-03,34
user_04885,33.0,M,USA,Premium+,2024-01-11,24
user_04886,38.0,M,USA,Premium,2023-02-02,35
user_04887,22.0,F,USA,Premium,2023-02-03,35
user_04888,52.0,F,USA,Basic,2024-06-14,19
user_04889,16.0,F,Canada,Standard,2025-06-13,7
user_04890,33.0,F,USA,Premium,2024-03-27,21
user_04891,30.0,NULL,USA,Basic,2022-08-07,41
user_04892,13.0,F,USA,Standard,2023-10-08,27
user_04893,45.0,M,USA,Basic,2025-02-02,11
user_04894,NULL,M,Canada,Premium,2023-10-13,27
user_04895,10.0,Other,USA,Basic,2025-03-14,10
user_04896,29.0,F,USA,Premium,2023-09-22,28
user_04897,33.0,M,USA,Premium,2024-02-24,22
user_04898,29.0,F,USA,Standard,2024-08-05,17
user_04899,31.0,M,USA,Premium,2022-09-12,40
user_04900,63.0,M,USA,Basic,2023-11-20,26
user_04901,28.0,NULL,USA,Premium,2025-06-09,7
user_04902,NULL,F,Canada,Standard,2024-06-27,18
user_04903,33.0,Other,USA,Premium,2023-09-10,28
user_04904,15.0,F,USA,Standard,2023-12-13,25
user_04905,53.0,NULL,Canada,Standard,2024-07-26,17
user_04906,37.0,NULL,USA,Premium+,2024-03-15,22
user_04907,39.0,F,Canada,Basic,2024-04-05,21
user_04908,29.0,F,Canada,Premium,2025-05-07,8
user_04909,40.0,NULL,USA,Premium,2025-06-10,7
user_04910,28.0,Other,Canada,Basic,2024-08-08,17
user_04911,35.0,F,USA,Premium,2025-04-10,9
user_04912,25.0,F,USA,Basic,2023-01-06,36
user_04913,46.0,F,Canada,Premium+,2023-07-14,30
user_04914,43.0,F,USA,Premium,2023-01-23,36
user_04915,33.0,F,USA,Standard,2024-07-02,18
user_04916,37.0,F,USA,Standard,2025-02-24,10
user_04917,21.0,F,USA,Basic,2024-01-23,23
user_04918,37.0,F,USA,Standard,2024-04-14,21
user_04919,33.0,M,USA,Basic,2024-11-16,14
user_04920,49.0,F,USA,Basic,2024-04-14,21
user_04921,20.0,M,Canada,Premium+,2022-12-21,37
user_04922,NULL,F,Canada,Standard,2023-01-28,35
user_04923,50.0,M,Canada,Premium,2024-01-09,24
user_04924,29.0,NULL,USA,Standard,2024-05-10,20
user_04925,38.0,M,USA,Premium,2022-12-14,37
user_04926,51.0,F,Canada,Standard,2024-09-13,16
user_04927,70.0,M,USA,Premium+,2023-09-05,28
user_04928,42.0,M,Canada,Premium,2024-02-15,23
user_04929,51.0,NULL,USA,Premium,2022-08-11,41
user_04930,47.0,F,USA,Premium,2025-06-16,6
user_04931,NULL,F,USA,Basic,2024-01-20,24
user_04932,23.0,M,USA,Standard,2024-12-23,12
user_04933,40.0,M,USA,Basic,2025-05-04,8
user_04934,44.0,M,USA,Basic,2024-07-02,18
user_04935,24.0,M,Canada,Standard,2025-07-14,6
user_04936,24.0,M,USA,Premium,2024-04-16,21
user_04937,24.0,F,USA,Premium,2024-09-24,15
user_04938,15.0,M,Canada,Standard,2023-10-17,27
user_04939,22.0,M,USA,Premium,2024-07-05,18
user_04940,7.0,F,Canada,Basic,2022-11-21,38
user_04941,50.0,M,Canada,Premium,2023-08-20,29
user_04942,29.0,F,Canada,Standard,2023-07-22,30
user_04943,33.0,F,USA,Premium,2023-06-19,31
user_04944,28.0,F,Canada,Standard,2022-12-14,37
user_04945,NULL,F,USA,Standard,2022-11-14,38
user_04946,39.0,F,USA,Premium,2024-06-09,19
user_04947,34.0,M,USA,Standard,2024-02-05,23
user_04948,44.0,F,Canada,Standard,2024-08-09,17
user_04949,50.0,M,Canada,Basic,2022-11-01,38
user_04950,NULL,M,USA,Premium+,2023-07-19,30
user_04951,NULL,F,USA,Standard,2023-02-19,35
user_04952,37.0,F,USA,Premium,2025-02-27,10
user_04953,23.0,M,Canada,Standard,2024-05-04,20
user_04954,NULL,M,USA,Premium+,2024-01-15,24
user_04955,36.0,F,USA,Premium,2025-02-04,11
user_04956,36.0,F,USA,Standard,2024-12-28,12
user_04957,26.0,M,Canada,Standard,2024-03-25,21
user_04958,51.0,F,USA,Premium+,2022-11-01,38
user_04959,40.0,F,Canada,Premium,2023-03-30,33
user_04960,23.0,M,Canada,Standard,2025-07-17,5
user_04961,50.0,F,USA,Standard,2022-08-22,41
user_04962,27.0,NULL,USA,Standard,2023-02-07,35
user_04963,38.0,F,USA,Premium,2025-02-27,10
user_04964,7.0,F,Canada,Standard,2022-08-29,41
user_04965,18.0,F,USA,Standard,2023-09-10,28
user_04966,34.0,F,Canada,Premium,2022-10-04,39
user_04967,39.0,F,USA,Basic,2023-08-24,29
user_04968,19.0,F,USA,Premium,2023-04-10,33
user_04969,49.0,M,Canada,Premium,2023-09-13,28
user_04970,54.0,M,USA,Premium,2024-08-27,16
user_04971,36.0,M,USA,Premium+,2023-05-31,31
user_04972,28.0,F,Canada,Standard,2023-08-29,28
user_04973,NULL,NULL,USA,Standard,2025-02-13,11
user_04974,49.0,M,USA,Standard,2024-04-07,21
user_04975,21.0,Other,USA,Basic,2025-04-24,8
user_04976,35.0,M,Canada,Standard,2024-11-12,14
user_04977,30.0,F,USA,Standard,2025-05-19,7
user_04978,18.0,F,Canada,Standard,2024-03-25,21
user_04979,15.0,F,Canada,Standard,2025-06-24,6
user_04980,32.0,F,USA,Premium+,2024-03-21,22
user_04981,39.0,M,USA,Premium+,2025-04-25,8
user_04982,36.0,NULL,USA,Premium+,2023-05-02,32
user_04983,15.0,F,Canada,Standard,2025-03-15,10
user_04984,33.0,F,USA,Basic,2024-11-13,14
user_04985,NULL,M,USA,Standard,2023-07-03,30
user_04986,40.0,F,USA,Basic,2025-06-15,6
user_04987,42.0,M,USA,Premium,2022-09-21,40
user_04988,26.0,M,Canada,Premium,2024-12-14,13
user_04989,42.0,F,Canada,Premium,2023-02-14,35
user_04990,41.0,M,USA,Premium,2023-08-15,29
user_04991,14.0,F,USA,Premium,2023-04-22,33
user_04992,16.0,NULL,USA,Standard,2022-11-27,38
user_04993,NULL,F,USA,Standard,2022-09-13,40
user_04994,38.0,F,USA,Premium,2022-11-16,38
user_04995,27.0,M,Canada,Standard,2023-05-02,32
user_04996,28.0,M,USA,Standard,2024-05-10,20
user_04997,54.0,M,Canada,Basic,2024-03-15,22
user_04998,35.0,Other,USA,Standard,2023-03-22,34
user_04999,52.0,M,USA,Standard,2022-12-09,37
user_05000,54.0,M,USA,Standard,2023-05-18,32
user_05001,62.0,M,USA,Premium,2023-07-04,30
user_05002,NULL,F,Canada,Premium,2022-10-01,39
user_05003,44.0,F,Canada,Basic,2024-05-07,20
user_05004,16.0,F,USA,Premium,2024-01-03,24
user_05005,NULL,F,USA,Standard,2024-08-29,16
user_05006,39.0,F,USA,Standard,2025-05-23,7
user_05007,24.0,M,USA,Basic,2024-11-27,13
user_05008,48.0,M,USA,Premium,2024-11-04,14
user_05009,54.0,M,USA,Basic,2024-02-25,22
user_05010,48.0,M,Canada,Basic,2025-01-30,11
user_05011,34.0,NULL,USA,Premium,2024-11-23,13
user_05012,47.0,F,USA,Premium+,2025-01-03,12
user_05013,47.0,M,Canada,Standard,2023-04-03,33
user_05014,33.0,M,USA,Premium,2025-05-29,7
user_05015,NULL,M,USA,Premium,2022-11-29,37
user_05016,32.0,F,Canada,Standard,2024-12-18,12
user_05017,40.0,NULL,USA,Basic,2024-10-03,15
user_05018,37.0,NULL,Canada,Standard,2023-04-19,33
user_05019,40.0,M,Canada,Premium,2025-05-18,7
user_05020,44.0,M,Canada,Premium,2023-10-26,26
user_05021,27.0,NULL,USA,Standard,2025-06-09,7
user_05022,41.0,M,USA,Premium,2023-05-03,32
user_05023,NULL,F,USA,Premium,2023-09-16,28
user_05024,18.0,F,Canada,Premium,2023-05-09,32
user_05025,44.0,M,USA,Premium,2025-07-20,5
user_05026,NULL,Other,USA,Premium,2022-11-01,38
user_05027,29.0,F,Canada,Premium+,2024-08-10,17
user_05028,40.0,M,USA,Premium,2025-01-16,11
user_05029,47.0,M,USA,Premium,2023-06-23,31
user_05030,42.0,M,USA,Standard,2022-08-12,41
user_05031,41.0,F,USA,Standard,2022-11-25,38
user_05032,59.0,F,Canada,Standard,2024-10-19,14
user_05033,27.0,F,USA,Premium,2024-02-09,23
user_05034,37.0,M,Canada,Basic,2025-05-31,7
user_05035,29.0,M,USA,Premium,2025-04-30,8
user_05036,38.0,NULL,USA,Basic,2023-12-07,25
user_05037,41.0,NULL,USA,Standard,2025-03-09,10
user_05038,7.0,F,Canada,Basic,2024-09-20,15
user_05039,21.0,F,Canada,Premium+,2023-04-08,33
user_05040,34.0,NULL,USA,Standard,2023-04-23,33
user_05041,26.0,F,USA,Standard,2025-05-05,8
user_05042,24.0,M,USA,Basic,2024-04-27,20
user_05043,38.0,F,Canada,Premium,2023-07-08,30
user_05044,NULL,M,Canada,Standard,2022-08-09,41
user_05045,42.0,F,Canada,Premium,2022-08-05,41
user_05046,35.0,M,USA,Premium,2025-07-11,6
user_05047,42.0,F,USA,Standard,2023-06-05,31
user_05048,38.0,F,USA,Standard,2023-04-01,33
user_05049,48.0,M,USA,Premium,2025-03-07,10
user_05050,25.0,M,Canada,Standard,2025-04-01,9
user_05051,NULL,M,USA,Premium+,2025-01-26,11
user_05052,32.0,F,USA,Premium,2024-01-09,24
user_05053,42.0,F,USA,Basic,2024-09-12,16
user_05054,38.0,F,USA,Premium,2024-03-22,21
user_05055,35.0,M,USA,Premium+,2023-12-18,25
user_05056,37.0,F,USA,Basic,2024-09-19,15
user_05057,57.0,F,USA,Standard,2023-08-28,28
user_05058,33.0,F,Canada,Premium,2022-11-12,38
user_05059,32.0,NULL,Canada,Premium,2024-07-17,18
user_05060,35.0,Other,Canada,Premium,2023-03-02,34
user_05061,41.0,NULL,USA,Premium+,2025-02-17,10
user_05062,11.0,F,USA,Basic,2023-12-18,25
user_05063,35.0,Other,USA,Premium+,2023-02-07,35
user_05064,NULL,M,Canada,Basic,2022-12-20,37
user_05065,47.0,F,Canada,Premium,2025-03-25,9
user_05066,40.0,M,Canada,Premium,2025-06-24,6
user_05067,51.0,M,USA,Standard,2023-08-19,29
user_05068,46.0,M,USA,Premium,2024-11-11,14
user_05069,38.0,Other,Canada,Basic,2024-10-09,15
user_05070,49.0,F,USA,Standard,2023-07-26,29
user_05071,46.0,F,Canada,Basic,2025-02-21,10
user_05072,40.0,M,USA,Basic,2024-11-12,14
user_05073,32.0,F,USA,Premium,2024-07-30,17
user_05074,29.0,F,USA,Premium+,2023-07-13,30
user_05075,38.0,Other,USA,Premium+,2025-06-12,7
user_05076,52.0,F,USA,Premium,2022-08-09,41
user_05077,28.0,Other,Canada,Standard,2024-02-19,23
user_05078,36.0,M,USA,Basic,2023-07-16,30
user_05079,29.0,NULL,Canada,Premium,2022-11-17,38
user_05080,44.0,F,USA,Premium,2024-06-02,19
user_05081,NULL,Other,USA,Premium,2025-01-17,11
user_05082,33.0,M,USA,Premium,2024-08-17,17
user_05083,NULL,M,USA,Basic,2024-06-02,19
user_05084,37.0,NULL,USA,Premium,2024-02-12,23
user_05085,18.0,Other,USA,Premium+,2023-10-05,27
user_05086,NULL,M,Canada,Premium,2024-11-07,14
user_05087,32.0,F,USA,Standard,2022-12-24,37
user_05088,39.0,F,USA,Premium,2022-09-16,40
user_05089,43.0,F,Canada,Premium,2024-02-11,23
user_05090,49.0,M,USA,Standard,2022-10-11,39
user_05091,20.0,F,USA,Standard,2022-09-17,40
user_05092,43.0,NULL,USA,Premium,2025-01-13,12
user_05093,12.0,F,Canada,Premium,2022-08-19,41
user_05094,42.0,M,USA,Premium,2023-03-28,33
user_05095,51.0,F,USA,Standard,2024-02-05,23
user_05096,36.0,F,USA,Standard,2024-07-27,17
user_05097,43.0,NULL,USA,Standard,2023-09-13,28
user_05098,NULL,F,USA,Premium,2024-07-02,18
user_05099,26.0,M,USA,Premium,2025-07-14,6
user_05100,54.0,F,USA,Premium+,2023-09-24,27
user_05101,26.0,NULL,USA,Premium+,2025-03-09,10
user_05102,NULL,Other,Canada,Premium+,2023-05-26,32
user_05103,29.0,M,Canada,Premium,2023-11-28,25
user_05104,2.0,NULL,USA,Basic,2024-09-04,16
user_05105,63.0,NULL,USA,Premium,2025-02-01,11
user_05106,41.0,M,USA,Premium,2023-07-18,30
user_05107,14.0,F,Canada,Standard,2024-04-30,20
user_05108,14.0,NULL,Canada,Premium+,2024-02-05,23
user_05109,22.0,F,Canada,Premium,2023-04-24,33
user_05110,28.0,F,Canada,Standard,2024-10-19,14
user_05111,53.0,F,Canada,Premium,2025-04-12,9
user_05112,NULL,F,USA,Premium,2023-03-18,34
user_05113,NULL,M,Canada,Basic,2023-05-22,32
user_05114,65.0,F,USA,Standard,2023-12-04,25
user_05115,38.0,F,Canada,Premium,2024-02-05,23
user_05116,36.0,M,Canada,Standard,2025-05-08,8
user_05117,46.0,F,USA,Premium,2025-05-11,8
user_05118,4.0,M,USA,Standard,2025-04-15,9
user_05119,NULL,Other,Canada,Premium+,2022-10-23,39
user_05120,38.0,NULL,USA,Premium,2023-05-31,31
user_05121,NULL,F,Canada,Standard,2023-08-28,28
user_05122,32.0,F,USA,Premium,2024-10-20,14
user_05123,27.0,F,USA,Standard,2024-06-22,18
user_05124,52.0,F,Canada,Standard,2022-09-26,40
user_05125,26.0,F,USA,Premium+,2022-12-16,37
user_05126,27.0,F,Canada,Basic,2025-07-28,5
user_05127,53.0,F,USA,Standard,2025-03-22,9
user_05128,35.0,F,USA,Standard,2023-06-17,31
user_05129,45.0,F,USA,Standard,2022-08-21,41
user_05130,NULL,M,USA,Standard,2024-06-30,18
user_05131,NULL,F,Canada,Premium,2023-11-16,26
user_05132,34.0,M,Canada,Standard,2025-01-18,11
user_05133,39.0,NULL,Canada,Premium+,2024-02-27,22
user_05134,33.0,NULL,Canada,Standard,2023-11-10,26
user_05135,68.0,F,USA,Premium+,2024-11-28,13
user_05136,9.0,M,USA,Standard,2023-05-21,32
user_05137,42.0,M,Canada,Basic,2022-12-31,36
user_05138,23.0,Other,USA,Premium,2025-05-24,7
user_05139,20.0,M,Canada,Premium,2025-06-23,6
user_05140,53.0,F,USA,Premium,2023-06-18,31
user_05141,44.0,M,USA,Premium,2024-09-27,15
user_05142,42.0,F,USA,Premium,2024-03-02,22
user_05143,38.0,F,USA,Standard,2025-01-20,11
user_05144,25.0,F,USA,Premium,2025-02-14,11
user_05145,NULL,M,Canada,Premium,2025-03-29,9
user_05146,42.0,F,USA,Standard,2024-11-23,13
user_05147,45.0,F,Canada,Premium,2024-09-03,16
user_05148,33.0,NULL,Canada,Premium,2023-09-02,28
user_05149,52.0,M,USA,Standard,2023-11-05,26
user_05150,30.0,M,USA,Basic,2024-08-08,17
user_05151,12.0,F,USA,Basic,2025-07-25,5
user_05152,31.0,M,USA,Standard,2024-02-19,23
user_05153,NULL,F,USA,Basic,2025-03-15,10
user_05154,42.0,M,USA,Basic,2023-10-03,27
user_05155,NULL,F,Canada,Premium,2024-07-15,18
user_05156,NULL,M,USA,Standard,2022-12-05,37
user_05157,28.0,F,Canada,Premium,2022-12-12,37
user_05158,62.0,M,Canada,Standard,2025-01-10,12
user_05159,9.0,M,USA,Premium,2023-02-19,35
user_05160,29.0,M,USA,Basic,2025-07-19,5
user_05161,34.0,M,USA,Premium,2025-01-11,12
user_05162,10.0,Other,USA,Basic,2023-07-27,29
user_05163,18.0,M,USA,Standard,2024-02-09,23
user_05164,38.0,F,Canada,Standard,2024-11-03,14
user_05165,42.0,M,Canada,Basic,2024-10-30,14
user_05166,43.0,F,USA,Standard,2024-12-05,13
user_05167,50.0,NULL,USA,Standard,2022-12-08,37
user_05168,31.0,NULL,Canada,Premium,2024-01-04,24
user_05169,52.0,M,USA,Standard,2025-06-27,6
user_05170,NULL,F,USA,Basic,2023-04-01,33
user_05171,43.0,F,USA,Premium,2024-02-21,22
user_05172,47.0,F,Canada,Basic,2025-01-15,12
user_05173,21.0,NULL,USA,Standard,2024-03-18,22
user_05174,48.0,M,Canada,Premium,2023-06-17,31
user_05175,NULL,M,Canada,Basic,2024-04-21,20
user_05176,22.0,M,USA,Premium,2024-07-25,17
user_05177,43.0,F,USA,Premium,2022-09-04,40
user_05178,23.0,F,USA,Premium,2024-04-06,21
user_05179,18.0,NULL,USA,Premium,2024-05-17,20
user_05180,52.0,M,USA,Standard,2022-09-18,40
user_05181,37.0,M,USA,Premium,2023-08-27,28
user_05182,22.0,M,Canada,Standard,2025-07-02,6
user_05183,52.0,NULL,Canada,Premium,2022-11-06,38
user_05184,43.0,F,Canada,Premium,2023-07-03,30
user_05185,25.0,Other,Canada,Premium,2023-03-06,34
user_05186,41.0,M,USA,Premium,2024-06-11,19
user_05187,NULL,M,USA,Basic,2024-12-13,13
user_05188,54.0,M,USA,Premium+,2025-03-15,10
user_05189,21.0,F,USA,Premium,2023-12-01,25
user_05190,41.0,F,USA,Premium,2023-11-15,26
user_05191,53.0,F,USA,Premium,2023-03-13,34
user_05192,NULL,NULL,USA,Premium+,2024-02-27,22
user_05193,45.0,M,USA,Standard,2023-09-06,28
user_05194,32.0,M,USA,Standard,2023-12-08,25
user_05195,42.0,F,USA,Standard,2024-07-14,18
user_05196,49.0,M,Canada,Premium,2023-09-05,28
user_05197,16.0,F,USA,Standard,2024-06-30,18
user_05198,33.0,F,Canada,Standard,2024-09-26,15
user_05199,45.0,NULL,USA,Premium+,2025-06-14,7
user_05200,28.0,F,USA,Standard,2023-07-31,29
user_05201,25.0,M,USA,Standard,2023-07-01,30
user_05202,45.0,M,Canada,Premium,2023-12-08,25
user_05203,24.0,M,Canada,Premium,2023-11-02,26
user_05204,14.0,M,Canada,Premium,2022-10-17,39
user_05205,50.0,M,USA,Premium,2024-02-25,22
user_05206,NULL,F,USA,Basic,2024-06-07,19
user_05207,27.0,F,Canada,Standard,2024-03-27,21
user_05208,0.0,F,Canada,Premium,2024-12-08,13
user_05209,23.0,F,USA,Basic,2024-04-04,21
user_05210,30.0,NULL,USA,Premium,2023-11-27,25
user_05211,38.0,Other,USA,Premium,2024-07-23,17
user_05212,42.0,M,USA,Premium,2025-02-26,10
user_05213,54.0,NULL,USA,Premium+,2024-12-18,12
user_05214,38.0,F,USA,Premium,2022-08-06,41
user_05215,37.0,NULL,USA,Standard,2025-05-28,7
user_05216,27.0,M,USA,Premium,2024-11-04,14
user_05217,25.0,M,Canada,Premium,2023-02-21,35
user_05218,NULL,F,Canada,Standard,2023-06-02,31
user_05219,38.0,F,USA,Premium+,2024-10-04,15
user_05220,30.0,NULL,USA,Basic,2022-11-03,38
user_05221,27.0,M,Canada,Standard,2024-10-28,14
user_05222,36.0,M,Canada,Standard,2023-02-28,34
user_05223,NULL,NULL,USA,Premium,2023-05-30,31
user_05224,46.0,F,USA,Standard,2023-06-03,31
user_05225,NULL,M,USA,Standard,2024-01-31,23
user_05226,44.0,M,USA,Premium,2022-08-18,41
user_05227,47.0,M,USA,Standard,2023-05-09,32
user_05228,23.0,F,Canada,Basic,2023-08-29,28
user_05229,18.0,M,USA,Premium,2022-11-12,38
user_05230,38.0,F,USA,Standard,2023-05-06,32
user_05231,12.0,F,USA,Premium,2025-07-11,6
user_05232,39.0,F,Canada,Premium,2025-05-28,7
user_05233,29.0,M,USA,Premium+,2025-07-02,6
user_05234,40.0,F,Canada,Standard,2024-03-23,21
user_05235,37.0,F,USA,Premium,2024-10-15,15
user_05236,45.0,M,Canada,Premium,2024-08-14,17
user_05237,40.0,NULL,USA,Basic,2022-10-29,38
user_05238,30.0,M,USA,Premium,2023-08-18,29
user_05239,38.0,F,Canada,Premium,2024-10-11,15
user_05240,25.0,F,USA,Standard,2023-04-30,32
user_05241,35.0,Other,Canada,Standard,2023-11-04,26
user_05242,NULL,M,USA,Basic,2024-02-28,22
user_05243,47.0,M,USA,Standard,2023-06-28,30
user_05244,21.0,M,USA,Basic,2024-04-20,21
user_05245,NULL,M,USA,Standard,2025-02-27,10
user_05246,39.0,M,USA,Premium,2025-05-09,8
user_05247,44.0,F,USA,Premium,2023-08-27,28
user_05248,7.0,F,Canada,Premium,2023-12-24,24
user_05249,13.0,M,Canada,Premium,2023-01-15,36
user_05250,NULL,F,Canada,Standard,2024-07-17,18
user_05251,24.0,F,Canada,Premium,2024-10-31,14
user_05252,30.0,M,USA,Premium,2024-01-28,23
user_05253,29.0,Other,USA,Basic,2022-10-19,39
user_05254,36.0,NULL,USA,Premium,2025-06-08,7
user_05255,40.0,NULL,USA,Standard,2024-03-19,22
user_05256,56.0,M,USA,Premium+,2023-11-08,26
user_05257,31.0,F,USA,Basic,2024-02-11,23
user_05258,32.0,NULL,USA,Basic,2024-09-11,16
user_05259,7.0,NULL,USA,Standard,2024-02-20,23
user_05260,54.0,F,USA,Premium,2023-11-17,26
user_05261,46.0,M,USA,Basic,2025-04-30,8
user_05262,NULL,NULL,USA,Standard,2023-07-13,30
user_05263,57.0,Other,USA,Standard,2023-09-08,28
user_05264,17.0,F,Canada,Premium,2024-06-04,19
user_05265,32.0,M,Canada,Standard,2024-12-12,13
user_05266,21.0,M,USA,Standard,2023-09-19,28
user_05267,31.0,M,USA,Premium,2023-08-20,29
user_05268,47.0,F,USA,Premium,2025-05-15,8
user_05269,40.0,M,USA,Premium+,2023-01-02,36
user_05270,13.0,M,USA,Basic,2023-06-25,31
user_05271,42.0,M,USA,Premium+,2025-03-12,10
user_05272,33.0,NULL,Canada,Standard,2024-12-25,12
user_05273,24.0,NULL,Canada,Basic,2025-02-27,10
user_05274,37.0,NULL,Canada,Standard,2023-11-07,26
user_05275,NULL,NULL,USA,Premium+,2022-11-18,38
user_05276,NULL,M,USA,Standard,2023-11-29,25
user_05277,55.0,F,USA,Basic,2024-02-28,22
user_05278,23.0,M,USA,Standard,2024-02-07,23
user_05279,37.0,F,Canada,Basic,2025-03-16,10
user_05280,39.0,F,USA,Premium,2024-08-07,17
user_05281,31.0,Other,Canada,Premium,2022-09-08,40
user_05282,36.0,M,USA,Standard,2023-12-08,25
user_05283,53.0,M,USA,Standard,2025-02-17,10
user_05284,NULL,F,USA,Premium,2023-10-16,27
user_05285,31.0,F,USA,Standard,2024-03-08,22
user_05286,35.0,M,USA,Standard,2025-02-07,11
user_05287,45.0,M,USA,Premium,2023-09-19,28
user_05288,17.0,M,Canada,Standard,2023-12-17,25
user_05289,17.0,NULL,USA,Standard,2024-04-20,21
user_05290,21.0,F,USA,Premium+,2023-06-08,31
user_05291,28.0,Other,USA,Standard,2022-11-24,38
user_05292,NULL,M,Canada,Premium,2023-07-07,30
user_05293,26.0,M,USA,Premium,2024-02-06,23
user_05294,17.0,F,USA,Standard,2023-05-11,32
user_05295,61.0,F,USA,Basic,2022-10-18,39
user_05296,26.0,M,USA,Basic,2022-10-11,39
user_05297,46.0,M,USA,Standard,2022-10-03,39
user_05298,30.0,M,USA,Standard,2024-09-22,15
user_05299,38.0,NULL,USA,Premium,2023-02-24,35
user_05300,15.0,M,Canada,Premium+,2023-01-25,36
user_05301,29.0,M,USA,Basic,2023-10-13,27
user_05302,52.0,M,Canada,Standard,2025-05-15,8
user_05303,28.0,F,USA,Standard,2023-08-19,29
user_05304,44.0,M,USA,Premium,2023-11-21,26
user_05305,19.0,Other,USA,Premium,2024-02-02,23
user_05306,29.0,F,Canada,Standard,2024-07-16,18
user_05307,45.0,M,USA,Premium,2025-06-02,7
user_05308,55.0,F,Canada,Premium,2023-07-18,30
user_05309,54.0,F,Canada,Premium,2023-09-18,28
user_05310,42.0,M,Canada,Basic,2025-05-30,7
user_05311,32.0,F,USA,Premium,2025-05-22,7
user_05312,26.0,F,USA,Premium,2025-02-19,10
user_05313,29.0,M,USA,Standard,2025-03-03,10
user_05314,39.0,F,USA,Standard,2023-06-29,30
user_05315,42.0,Other,USA,Premium+,2023-05-11,32
user_05316,34.0,Other,USA,Premium,2025-02-13,11
user_05317,29.0,M,USA,Standard,2024-05-21,19
user_05318,NULL,F,Canada,Premium,2024-12-08,13
user_05319,32.0,M,USA,Basic,2023-01-05,36
user_05320,44.0,NULL,USA,Basic,2024-08-12,17
user_05321,26.0,M,USA,Premium,2022-12-01,37
user_05322,31.0,M,USA,Standard,2024-09-10,16
user_05323,58.0,Other,USA,Standard,2024-01-22,23
user_05324,21.0,Other,Canada,Premium,2024-08-27,16
user_05325,24.0,NULL,USA,Basic,2023-10-02,27
user_05326,50.0,F,USA,Standard,2024-03-13,22
user_05327,4.0,F,Canada,Standard,2025-04-03,9
user_05328,23.0,F,USA,Premium+,2023-02-24,35
user_05329,58.0,M,USA,Standard,2024-09-01,16
user_05330,40.0,M,Canada,Premium,2025-07-27,5
user_05331,15.0,F,USA,Standard,2024-02-27,22
user_05332,46.0,F,USA,Premium+,2025-05-11,8
user_05333,37.0,NULL,Canada,Standard,2023-01-27,35
user_05334,20.0,M,USA,Premium,2023-08-08,29
user_05335,51.0,F,USA,Basic,2023-05-26,32
user_05336,48.0,NULL,Canada,Premium,2025-04-10,9
user_05337,32.0,M,USA,Premium+,2025-07-01,6
user_05338,28.0,M,USA,Standard,2024-12-16,13
user_05339,NULL,M,Canada,Premium,2022-11-09,38
user_05340,24.0,F,Canada,Premium,2024-04-21,20
user_05341,44.0,M,Canada,Basic,2024-06-15,19
user_05342,31.0,M,Canada,Standard,2023-03-19,34
user_05343,32.0,M,Canada,Premium,2023-09-02,28
user_05344,55.0,M,USA,Standard,2022-10-18,39
user_05345,51.0,F,USA,Basic,2022-08-10,41
user_05346,NULL,F,USA,Premium,2024-11-12,14
user_05347,16.0,F,USA,Premium,2024-11-05,14
user_05348,NULL,NULL,USA,Standard,2024-12-10,13
user_05349,39.0,F,Canada,Standard,2023-09-18,28
user_05350,25.0,M,Canada,Premium+,2024-09-17,16
user_05351,41.0,M,USA,Basic,2024-03-21,22
user_05352,36.0,M,USA,Premium,2023-07-15,30
user_05353,42.0,NULL,Canada,Standard,2023-11-06,26
user_05354,34.0,M,USA,Basic,2024-11-27,13
user_05355,30.0,M,USA,Premium+,2023-10-20,27
user_05356,55.0,Other,USA,Standard,2023-09-23,28
user_05357,31.0,M,USA,Basic,2024-03-07,22
user_05358,26.0,M,USA,Premium+,2024-10-22,14
user_05359,9.0,NULL,Canada,Basic,2023-02-25,35
user_05360,33.0,F,USA,Standard,2023-04-18,33
