"engagement_id";"customer_id";"month";"watch_hours";"login_days";"num_titles_watched"
46606;"user_05723";"2024-12-01";1.2;2;2
46607;"user_05723";"2025-01-01";2.21;1;1
46608;"user_05723";"2025-04-01";0.71;1;1
46609;"user_05723";"2025-08-01";3.59;1;1
46610;"user_05723";"2025-11-01";1.04;1;1
46611;"user_05724";"2024-05-01";1.47;1;1
46612;"user_05724";"2024-07-01";0.23;1;1
46613;"user_05724";"2024-10-01";1.52;1;1
46614;"user_05724";"2024-11-01";3.48;1;1
46615;"user_05724";"2024-12-01";1.97;1;1
46616;"user_05724";"2025-01-01";2.0;2;2
46617;"user_05724";"2025-03-01";1.91;2;2
46618;"user_05724";"2025-07-01";0.33;1;1
46619;"user_05724";"2025-10-01";1.37;1;1
46620;"user_05725";"2024-01-01";0.56;1;1
46621;"user_05725";"2024-04-01";0.99;2;2
46622;"user_05725";"2024-06-01";1.05;1;1
46623;"user_05725";"2024-09-01";0.26;1;1
46624;"user_05725";"2024-11-01";0.41;1;1
46625;"user_05725";"2024-12-01";0.89;1;1
46626;"user_05725";"2025-05-01";0.78;1;1
46627;"user_05725";"2025-06-01";2.44;1;1
46628;"user_05725";"2025-10-01";1.49;2;2
46629;"user_05726";"2024-02-01";0.98;1;1
46630;"user_05726";"2024-05-01";1.37;1;1
46631;"user_05726";"2024-06-01";0.88;1;1
46632;"user_05726";"2024-07-01";0.0;1;1
46633;"user_05726";"2024-09-01";1.77;1;1
46634;"user_05726";"2024-10-01";2.37;2;2
46635;"user_05726";"2025-01-01";1.34;1;1
46636;"user_05726";"2025-02-01";0.28;1;1
46637;"user_05726";"2025-05-01";1.94;1;1
46638;"user_05726";"2025-07-01";1.01;1;1
46639;"user_05726";"2025-08-01";1.62;1;1
46640;"user_05726";"2025-10-01";1.77;1;1
46641;"user_05726";"2025-11-01";0.91;1;1
46642;"user_05727";"2024-04-01";3.02;2;2
46643;"user_05727";"2024-06-01";1.31;1;1
46644;"user_05727";"2024-08-01";1.21;1;1
46645;"user_05727";"2024-10-01";1.27;1;1
46646;"user_05727";"2025-01-01";0.13;1;1
46647;"user_05727";"2025-02-01";0.35;1;1
46648;"user_05727";"2025-05-01";2.51;3;3
46649;"user_05727";"2025-12-01";1.54;2;2
46650;"user_05728";"2024-03-01";1.25;1;1
46651;"user_05728";"2024-04-01";2.62;2;2
46652;"user_05728";"2024-08-01";1.34;1;1
46653;"user_05728";"2024-11-01";0.42;2;2
46654;"user_05728";"2025-04-01";0.58;1;1
46655;"user_05728";"2025-06-01";0.83;1;1
46656;"user_05728";"2025-10-01";0.62;2;2
46657;"user_05729";"2024-03-01";3.57;3;3
46658;"user_05729";"2024-10-01";1.71;1;1
46659;"user_05729";"2025-01-01";1.56;2;2
46660;"user_05729";"2025-02-01";1.31;1;1
46661;"user_05730";"2024-01-01";1.99;1;1
46662;"user_05730";"2024-04-01";0.04;1;1
46663;"user_05730";"2024-05-01";1.39;1;1
46664;"user_05730";"2024-06-01";1.23;1;1
46665;"user_05730";"2024-09-01";0.63;3;3
46666;"user_05730";"2024-10-01";0.44;1;1
46667;"user_05730";"2025-03-01";0.68;1;1
46668;"user_05730";"2025-07-01";1.87;1;1
46669;"user_05730";"2025-09-01";2.08;1;1
46670;"user_05730";"2025-12-01";5.96;1;1
46671;"user_05731";"2024-01-01";0.6;1;1
46672;"user_05731";"2024-02-01";1.27;2;2
46673;"user_05731";"2024-03-01";0.73;1;1
46674;"user_05731";"2024-04-01";0.95;2;2
46675;"user_05731";"2024-08-01";0.7;1;1
46676;"user_05731";"2024-11-01";1.18;1;1
46677;"user_05731";"2025-05-01";0.43;1;1
46678;"user_05731";"2025-06-01";0.18;2;2
46679;"user_05731";"2025-07-01";1.47;1;1
46680;"user_05731";"2025-08-01";0.87;2;2
46681;"user_05732";"2024-05-01";1.98;1;1
46682;"user_05732";"2024-06-01";2.02;1;1
46683;"user_05732";"2024-08-01";0.3;1;1
46684;"user_05732";"2024-11-01";0.7;1;1
46685;"user_05732";"2025-01-01";1.71;1;1
46686;"user_05732";"2025-03-01";0.57;1;1
46687;"user_05732";"2025-06-01";0.92;1;1
46688;"user_05732";"2025-08-01";0.54;1;1
46689;"user_05732";"2025-09-01";3.51;1;1
46690;"user_05733";"2024-03-01";0.34;1;1
46691;"user_05733";"2024-05-01";2.07;1;1
46692;"user_05733";"2024-09-01";0.89;1;1
46693;"user_05733";"2024-10-01";1.74;1;1
46694;"user_05733";"2025-04-01";0.56;1;1
46695;"user_05733";"2025-05-01";0.16;1;1
46696;"user_05733";"2025-06-01";1.71;1;1
46697;"user_05734";"2024-02-01";6.33;1;1
46698;"user_05734";"2024-04-01";0.0;1;1
46699;"user_05734";"2024-05-01";2.69;1;1
46700;"user_05734";"2024-06-01";0.22;1;1
46701;"user_05734";"2024-11-01";1.26;1;1
46702;"user_05734";"2025-05-01";0.0;1;1
46703;"user_05734";"2025-06-01";2.63;2;2
46704;"user_05734";"2025-08-01";0.0;1;1
46705;"user_05734";"2025-10-01";0.0;1;1
46706;"user_05735";"2024-01-01";0.0;1;1
46707;"user_05735";"2024-04-01";0.0;1;1
46708;"user_05735";"2024-05-01";0.77;1;1
46709;"user_05735";"2024-06-01";0.64;1;1
46710;"user_05735";"2024-08-01";0.24;1;1
46711;"user_05735";"2024-10-01";0.38;1;1
46712;"user_05735";"2024-12-01";0.39;1;1
46713;"user_05735";"2025-01-01";13.82;2;2
46714;"user_05735";"2025-03-01";0.86;1;1
46715;"user_05735";"2025-04-01";0.03;1;1
46716;"user_05736";"2024-06-01";0.0;1;1
46717;"user_05736";"2024-07-01";0.46;1;1
46718;"user_05736";"2024-08-01";1.78;1;1
46719;"user_05736";"2024-12-01";0.83;1;1
46720;"user_05736";"2025-02-01";0.48;1;1
46721;"user_05736";"2025-05-01";1.52;1;1
46722;"user_05736";"2025-07-01";1.12;1;1
46723;"user_05737";"2024-05-01";2.41;1;1
46724;"user_05737";"2024-06-01";0.6;1;1
46725;"user_05737";"2024-08-01";1.33;1;1
46726;"user_05737";"2024-11-01";2.17;1;1
46727;"user_05737";"2025-03-01";1.92;2;2
46728;"user_05737";"2025-05-01";0.31;2;2
46729;"user_05737";"2025-06-01";1.46;2;2
46730;"user_05738";"2024-02-01";4.22;1;1
46731;"user_05738";"2024-04-01";0.51;1;1
46732;"user_05738";"2024-08-01";1.42;1;1
46733;"user_05738";"2024-09-01";2.14;1;1
46734;"user_05738";"2024-10-01";1.74;1;1
46735;"user_05738";"2024-11-01";0.0;1;1
46736;"user_05738";"2025-02-01";0.68;1;1
46737;"user_05738";"2025-03-01";0.63;1;1
46738;"user_05738";"2025-08-01";1.34;1;1
46739;"user_05738";"2025-11-01";2.64;2;2
46740;"user_05738";"2025-12-01";4.07;2;2
46741;"user_05739";"2024-03-01";1.15;1;1
46742;"user_05739";"2024-05-01";0.0;1;1
46743;"user_05739";"2024-08-01";0.34;1;1
46744;"user_05739";"2024-10-01";5.14;4;4
46745;"user_05739";"2025-05-01";0.41;1;1
46746;"user_05739";"2025-06-01";1.04;1;1
46747;"user_05739";"2025-08-01";0.82;2;2
46748;"user_05739";"2025-09-01";0.93;1;1
46749;"user_05739";"2025-12-01";0.73;1;1
46750;"user_05740";"2024-05-01";1.32;2;2
46751;"user_05740";"2024-09-01";0.07;1;1
46752;"user_05740";"2024-11-01";0.25;1;1
46753;"user_05740";"2024-12-01";0.79;1;1
46754;"user_05740";"2025-03-01";2.67;2;2
46755;"user_05740";"2025-07-01";0.31;1;1
46756;"user_05740";"2025-09-01";0.53;1;1
46757;"user_05741";"2024-03-01";0.36;1;1
46758;"user_05741";"2024-07-01";1.16;1;1
46759;"user_05741";"2024-11-01";1.78;1;1
46760;"user_05741";"2025-01-01";5.86;4;4
46761;"user_05741";"2025-12-01";3.37;1;1
46762;"user_05742";"2024-05-01";1.05;1;1
46763;"user_05742";"2024-07-01";1.25;1;1
46764;"user_05742";"2024-12-01";0.46;1;1
46765;"user_05742";"2025-01-01";0.0;1;1
46766;"user_05742";"2025-08-01";0.91;1;1
46767;"user_05742";"2025-12-01";1.05;1;1
46768;"user_05743";"2024-04-01";0.73;2;2
46769;"user_05743";"2024-08-01";1.35;1;1
46770;"user_05743";"2024-09-01";0.65;1;1
46771;"user_05743";"2025-04-01";1.49;1;1
46772;"user_05743";"2025-05-01";2.33;1;1
46773;"user_05743";"2025-06-01";1.03;1;1
46774;"user_05743";"2025-08-01";0.44;1;1
46775;"user_05744";"2024-05-01";0.32;1;1
46776;"user_05744";"2024-09-01";0.6;2;2
46777;"user_05744";"2024-12-01";0.0;1;1
46778;"user_05744";"2025-03-01";2.86;2;2
46779;"user_05744";"2025-07-01";1.52;1;1
46780;"user_05744";"2025-09-01";0.47;1;1
46781;"user_05745";"2024-03-01";0.55;1;1
46782;"user_05745";"2024-04-01";1.87;1;1
46783;"user_05745";"2024-05-01";0.0;1;1
46784;"user_05745";"2024-10-01";1.1;3;3
46785;"user_05745";"2025-03-01";0.0;1;1
46786;"user_05745";"2025-09-01";0.94;1;1
46787;"user_05745";"2025-10-01";0.65;1;1
46788;"user_05745";"2025-11-01";0.73;1;1
46789;"user_05746";"2024-08-01";2.56;2;2
46790;"user_05746";"2024-12-01";1.07;1;1
46791;"user_05746";"2025-03-01";0.0;1;1
46792;"user_05746";"2025-04-01";2.08;1;1
46793;"user_05746";"2025-07-01";0.31;1;1
46794;"user_05746";"2025-09-01";1.28;2;2
46795;"user_05746";"2025-10-01";1.59;2;2
46796;"user_05746";"2025-12-01";0.48;1;1
46797;"user_05747";"2024-10-01";1.83;1;1
46798;"user_05747";"2024-12-01";0.73;1;1
46799;"user_05747";"2025-06-01";0.0;1;1
46800;"user_05747";"2025-07-01";0.0;1;1
46801;"user_05747";"2025-10-01";0.36;1;1
46802;"user_05748";"2024-03-01";0.93;1;1
46803;"user_05748";"2024-04-01";1.17;1;1
46804;"user_05748";"2024-07-01";0.35;1;1
46805;"user_05748";"2024-11-01";1.33;1;1
46806;"user_05748";"2024-12-01";0.33;1;1
46807;"user_05748";"2025-01-01";0.0;1;1
46808;"user_05748";"2025-04-01";0.51;1;1
46809;"user_05748";"2025-05-01";0.36;1;1
46810;"user_05748";"2025-07-01";1.64;1;1
46811;"user_05748";"2025-08-01";1.4;1;1
46812;"user_05748";"2025-11-01";0.0;1;1
46813;"user_05748";"2025-12-01";0.03;1;1
46814;"user_05749";"2024-01-01";0.62;1;1
46815;"user_05749";"2024-04-01";0.0;1;1
46816;"user_05749";"2024-09-01";1.28;1;1
46817;"user_05749";"2024-10-01";3.65;1;1
46818;"user_05749";"2025-06-01";0.05;1;1
46819;"user_05750";"2024-02-01";0.54;1;1
46820;"user_05750";"2024-07-01";2.19;1;1
46821;"user_05750";"2024-10-01";0.73;2;2
46822;"user_05750";"2024-11-01";1.27;1;1
46823;"user_05750";"2024-12-01";2.13;1;1
46824;"user_05750";"2025-01-01";0.42;1;1
46825;"user_05750";"2025-06-01";0.1;1;1
46826;"user_05750";"2025-10-01";0.0;1;1
46827;"user_05750";"2025-11-01";1.92;2;2
46828;"user_05751";"2024-09-01";0.0;1;1
46829;"user_05751";"2024-10-01";1.77;1;1
46830;"user_05751";"2025-05-01";1.9;1;1
46831;"user_05751";"2025-11-01";2.65;2;2
46832;"user_05752";"2024-04-01";0.39;1;1
46833;"user_05752";"2024-06-01";0.75;1;1
46834;"user_05752";"2025-01-01";1.5;1;1
46835;"user_05752";"2025-08-01";0.0;1;1
46836;"user_05753";"2024-05-01";0.29;1;1
46837;"user_05753";"2024-06-01";0.42;1;1
46838;"user_05753";"2024-09-01";1.64;1;1
46839;"user_05753";"2025-05-01";0.4;1;1
46840;"user_05753";"2025-06-01";1.1;1;1
46841;"user_05753";"2025-07-01";0.28;1;1
46842;"user_05753";"2025-08-01";1.4;2;2
46843;"user_05754";"2024-03-01";1.1;1;1
46844;"user_05754";"2024-05-01";9.17;2;2
46845;"user_05754";"2024-07-01";1.15;1;1
46846;"user_05754";"2024-12-01";0.32;1;1
46847;"user_05754";"2025-09-01";0.69;1;1
46848;"user_05754";"2025-12-01";1.7;2;2
46849;"user_05755";"2024-02-01";2.09;1;1
46850;"user_05755";"2024-03-01";2.7;1;1
46851;"user_05755";"2024-11-01";0.41;1;1
46852;"user_05755";"2025-09-01";0.73;1;1
46853;"user_05755";"2025-12-01";0.72;1;1
46854;"user_05756";"2024-01-01";0.81;1;1
46855;"user_05756";"2024-03-01";1.03;1;1
46856;"user_05756";"2024-05-01";0.32;1;1
46857;"user_05756";"2024-08-01";0.96;1;1
46858;"user_05756";"2024-10-01";1.1;2;2
46859;"user_05756";"2024-12-01";0.68;1;1
46860;"user_05756";"2025-02-01";1.69;2;2
46861;"user_05756";"2025-03-01";0.34;1;1
46862;"user_05756";"2025-05-01";0.41;2;2
46863;"user_05756";"2025-08-01";0.11;1;1
46864;"user_05756";"2025-09-01";1.63;1;1
46865;"user_05757";"2024-01-01";1.36;1;1
46866;"user_05757";"2024-02-01";1.45;1;1
46867;"user_05757";"2024-06-01";1.07;2;2
46868;"user_05757";"2024-08-01";0.86;1;1
46869;"user_05757";"2025-03-01";1.55;1;1
46870;"user_05757";"2025-06-01";0.56;1;1
46871;"user_05757";"2025-08-01";0.81;1;1
46872;"user_05757";"2025-09-01";0.44;1;1
46873;"user_05757";"2025-11-01";0.71;1;1
46874;"user_05758";"2024-04-01";1.19;1;1
46875;"user_05758";"2024-06-01";1.47;1;1
46876;"user_05758";"2024-11-01";1.53;1;1
46877;"user_05758";"2024-12-01";0.2;1;1
46878;"user_05758";"2025-03-01";0.0;1;1
46879;"user_05758";"2025-05-01";2.56;2;2
46880;"user_05758";"2025-07-01";1.39;1;1
46881;"user_05759";"2024-01-01";3.33;2;2
46882;"user_05759";"2024-02-01";0.45;1;1
46883;"user_05759";"2024-05-01";0.99;1;1
46884;"user_05759";"2025-01-01";1.07;2;2
46885;"user_05759";"2025-10-01";2.75;1;1
46886;"user_05759";"2025-12-01";0.99;1;1
46887;"user_05760";"2024-06-01";0.63;1;2
46888;"user_05760";"2024-09-01";0.52;1;1
46889;"user_05760";"2024-11-01";1.27;1;1
46890;"user_05760";"2025-01-01";2.31;1;1
46891;"user_05760";"2025-04-01";1.47;1;1
46892;"user_05760";"2025-05-01";1.56;2;2
46893;"user_05760";"2025-07-01";0.0;1;1
46894;"user_05760";"2025-11-01";0.76;1;1
46895;"user_05761";"2024-01-01";0.45;1;1
46896;"user_05761";"2024-05-01";0.0;1;1
46897;"user_05761";"2024-06-01";1.65;2;2
46898;"user_05761";"2024-10-01";0.74;1;1
46899;"user_05761";"2024-11-01";2.94;1;2
46900;"user_05761";"2024-12-01";0.0;1;1
46901;"user_05761";"2025-02-01";1.65;1;1
46902;"user_05761";"2025-07-01";0.0;1;1
46903;"user_05761";"2025-08-01";0.21;1;1
46904;"user_05761";"2025-09-01";1.19;1;1
46905;"user_05761";"2025-10-01";0.88;1;1
46906;"user_05761";"2025-12-01";4.81;2;2
46907;"user_05762";"2024-01-01";0.0;1;1
46908;"user_05762";"2024-03-01";0.28;1;1
46909;"user_05762";"2024-04-01";2.33;1;1
46910;"user_05762";"2024-09-01";1.88;1;1
46911;"user_05762";"2024-10-01";3.49;1;1
46912;"user_05762";"2025-05-01";0.61;1;1
46913;"user_05762";"2025-06-01";0.93;1;1
46914;"user_05762";"2025-09-01";0.68;1;1
46915;"user_05762";"2025-10-01";0.66;1;1
46916;"user_05763";"2024-08-01";0.0;1;1
46917;"user_05763";"2024-10-01";0.66;1;1
46918;"user_05763";"2025-03-01";0.0;1;1
46919;"user_05763";"2025-06-01";0.45;1;1
46920;"user_05763";"2025-09-01";1.11;1;1
46921;"user_05763";"2025-10-01";0.73;1;1
46922;"user_05764";"2024-06-01";2.88;2;2
46923;"user_05764";"2024-09-01";3.34;2;2
46924;"user_05764";"2025-01-01";1.22;1;1
46925;"user_05764";"2025-02-01";1.35;1;1
46926;"user_05764";"2025-03-01";1.17;1;1
46927;"user_05764";"2025-06-01";0.99;1;1
46928;"user_05764";"2025-12-01";1.59;1;1
46929;"user_05765";"2024-02-01";0.0;1;1
46930;"user_05765";"2024-07-01";0.68;1;1
46931;"user_05765";"2024-09-01";0.17;1;1
46932;"user_05765";"2024-10-01";2.05;1;1
46933;"user_05765";"2025-01-01";1.39;1;1
46934;"user_05765";"2025-02-01";1.08;1;1
46935;"user_05765";"2025-03-01";0.31;1;1
46936;"user_05765";"2025-05-01";0.74;1;1
46937;"user_05765";"2025-06-01";0.93;2;2
46938;"user_05765";"2025-08-01";0.5;1;1
46939;"user_05766";"2024-05-01";3.18;1;1
46940;"user_05766";"2024-07-01";1.26;1;2
46941;"user_05766";"2024-08-01";0.0;1;1
46942;"user_05766";"2024-10-01";3.38;4;4
46943;"user_05766";"2024-11-01";0.99;1;1
46944;"user_05766";"2024-12-01";3.35;1;2
46945;"user_05766";"2025-01-01";0.0;1;1
46946;"user_05766";"2025-02-01";0.68;1;1
46947;"user_05766";"2025-08-01";0.42;1;1
46948;"user_05766";"2025-09-01";0.32;1;1
46949;"user_05766";"2025-12-01";1.78;1;1
46950;"user_05767";"2024-01-01";0.54;1;1
46951;"user_05767";"2024-02-01";1.37;2;2
46952;"user_05767";"2024-03-01";1.31;1;1
46953;"user_05767";"2024-04-01";2.61;1;1
46954;"user_05767";"2024-07-01";1.88;1;1
46955;"user_05767";"2024-10-01";1.48;1;1
46956;"user_05767";"2025-02-01";0.27;1;1
46957;"user_05767";"2025-04-01";0.16;1;1
46958;"user_05768";"2024-03-01";0.52;1;1
46959;"user_05768";"2024-08-01";0.43;1;1
46960;"user_05768";"2024-09-01";0.55;1;1
46961;"user_05768";"2024-10-01";1.18;1;1
46962;"user_05768";"2025-01-01";5.61;2;2
46963;"user_05768";"2025-09-01";0.67;1;1
46964;"user_05768";"2025-10-01";0.58;1;1
46965;"user_05768";"2025-12-01";0.0;1;1
46966;"user_05769";"2024-02-01";3.03;2;2
46967;"user_05769";"2024-08-01";1.41;1;1
46968;"user_05769";"2024-11-01";0.08;1;1
46969;"user_05769";"2025-02-01";4.3;2;3
46970;"user_05769";"2025-03-01";0.32;1;1
46971;"user_05769";"2025-04-01";1.18;1;1
46972;"user_05769";"2025-05-01";0.15;1;1
46973;"user_05769";"2025-06-01";0.93;1;1
46974;"user_05770";"2024-05-01";0.45;1;1
46975;"user_05770";"2024-10-01";0.0;1;1
46976;"user_05770";"2024-12-01";0.47;1;1
46977;"user_05770";"2025-02-01";10.61;1;1
46978;"user_05770";"2025-06-01";2.66;2;2
46979;"user_05770";"2025-09-01";2.73;2;2
46980;"user_05770";"2025-10-01";0.71;1;1
46981;"user_05770";"2025-11-01";0.99;1;1
46982;"user_05771";"2024-01-01";0.42;1;1
46983;"user_05771";"2024-07-01";2.4;2;2
46984;"user_05771";"2024-08-01";0.6;1;1
46985;"user_05771";"2024-10-01";0.35;1;1
46986;"user_05771";"2025-01-01";3.4;1;1
46987;"user_05771";"2025-04-01";1.07;1;1
46988;"user_05771";"2025-10-01";2.69;1;1
46989;"user_05772";"2024-10-01";1.72;1;1
46990;"user_05772";"2024-11-01";5.16;2;2
46991;"user_05772";"2025-02-01";2.78;2;2
46992;"user_05772";"2025-09-01";0.64;1;1
46993;"user_05773";"2024-07-01";0.64;1;1
46994;"user_05773";"2024-08-01";1.26;1;1
46995;"user_05773";"2024-09-01";1.62;3;3
46996;"user_05773";"2024-10-01";0.3;1;1
46997;"user_05773";"2025-02-01";0.46;1;1
46998;"user_05773";"2025-03-01";1.3;1;1
46999;"user_05773";"2025-06-01";2.14;2;2
47000;"user_05773";"2025-07-01";3.02;2;2
47001;"user_05773";"2025-10-01";3.16;1;1
47002;"user_05774";"2024-03-01";0.46;1;1
47003;"user_05774";"2024-05-01";2.44;1;1
47004;"user_05774";"2024-08-01";0.0;1;1
47005;"user_05774";"2024-09-01";0.69;1;1
47006;"user_05774";"2024-11-01";0.45;2;2
47007;"user_05774";"2025-02-01";3.6;1;1
47008;"user_05774";"2025-04-01";1.01;1;1
47009;"user_05774";"2025-05-01";2.6;1;1
47010;"user_05774";"2025-06-01";1.78;2;2
47011;"user_05775";"2024-03-01";2.34;3;3
47012;"user_05775";"2024-04-01";2.17;2;2
47013;"user_05775";"2024-06-01";1.85;2;2
47014;"user_05775";"2024-07-01";2.79;1;1
47015;"user_05775";"2024-09-01";2.19;1;1
47016;"user_05775";"2024-11-01";0.0;1;1
47017;"user_05775";"2024-12-01";0.41;1;1
47018;"user_05775";"2025-04-01";0.0;1;1
47019;"user_05775";"2025-07-01";0.92;2;2
47020;"user_05775";"2025-08-01";0.51;1;1
47021;"user_05775";"2025-09-01";0.0;1;1
47022;"user_05775";"2025-12-01";0.48;1;1
47023;"user_05776";"2024-01-01";0.64;1;1
47024;"user_05776";"2024-02-01";0.8;1;1
47025;"user_05776";"2024-04-01";0.73;1;1
47026;"user_05776";"2024-05-01";0.98;1;1
47027;"user_05776";"2024-07-01";0.69;1;1
47028;"user_05776";"2024-10-01";0.9;1;1
47029;"user_05776";"2025-04-01";1.21;1;1
47030;"user_05776";"2025-08-01";0.85;1;1
47031;"user_05776";"2025-11-01";3.51;2;2
47032;"user_05776";"2025-12-01";0.69;2;2
47033;"user_05777";"2024-02-01";1.23;2;2
47034;"user_05777";"2024-04-01";0.52;1;1
47035;"user_05777";"2024-09-01";0.11;1;1
47036;"user_05777";"2024-12-01";2.64;3;3
47037;"user_05777";"2025-09-01";2.41;1;1
47038;"user_05777";"2025-10-01";0.46;1;1
47039;"user_05777";"2025-12-01";1.01;2;2
47040;"user_05778";"2024-02-01";1.24;1;1
47041;"user_05778";"2024-04-01";1.49;1;1
47042;"user_05778";"2024-07-01";1.98;1;1
47043;"user_05778";"2024-08-01";2.89;2;2
47044;"user_05778";"2024-09-01";0.73;1;1
47045;"user_05778";"2025-07-01";1.96;1;1
47046;"user_05778";"2025-08-01";0.39;1;1
47047;"user_05778";"2025-09-01";2.12;1;1
47048;"user_05778";"2025-10-01";0.0;1;1
47049;"user_05778";"2025-12-01";0.52;1;1
47050;"user_05779";"2024-01-01";3.18;3;3
47051;"user_05779";"2024-02-01";0.64;1;1
47052;"user_05779";"2024-04-01";0.82;1;1
47053;"user_05779";"2024-05-01";0.63;1;1
47054;"user_05779";"2024-10-01";2.03;1;1
47055;"user_05779";"2024-12-01";1.43;1;1
47056;"user_05779";"2025-01-01";0.94;1;1
47057;"user_05779";"2025-07-01";0.88;1;1
47058;"user_05779";"2025-10-01";0.78;1;1
47059;"user_05780";"2024-06-01";0.8;1;1
47060;"user_05780";"2024-09-01";0.94;1;1
47061;"user_05780";"2024-12-01";1.85;2;2
47062;"user_05780";"2025-05-01";0.37;1;1
47063;"user_05780";"2025-07-01";0.59;1;1
47064;"user_05781";"2024-08-01";0.21;1;1
47065;"user_05781";"2024-12-01";1.05;1;1
47066;"user_05781";"2025-01-01";0.26;1;1
47067;"user_05781";"2025-03-01";1.31;2;2
47068;"user_05781";"2025-07-01";0.72;1;1
47069;"user_05781";"2025-08-01";1.46;1;1
47070;"user_05781";"2025-09-01";0.54;2;2
47071;"user_05781";"2025-11-01";1.34;1;1
47072;"user_05782";"2024-01-01";0.21;1;1
47073;"user_05782";"2024-02-01";1.56;1;1
47074;"user_05782";"2024-04-01";1.43;2;3
47075;"user_05782";"2024-08-01";0.54;1;1
47076;"user_05782";"2024-10-01";0.22;1;1
47077;"user_05782";"2024-11-01";0.4;1;1
47078;"user_05782";"2025-02-01";0.67;1;1
47079;"user_05782";"2025-03-01";0.21;1;1
47080;"user_05782";"2025-04-01";0.15;1;1
47081;"user_05782";"2025-05-01";0.68;1;1
47082;"user_05782";"2025-08-01";1.19;1;1
47083;"user_05782";"2025-09-01";1.33;1;1
47084;"user_05782";"2025-10-01";2.61;1;1
47085;"user_05782";"2025-12-01";0.21;1;1
47086;"user_05783";"2024-02-01";0.82;1;1
47087;"user_05783";"2024-03-01";0.0;1;1
47088;"user_05783";"2024-07-01";1.01;1;1
47089;"user_05783";"2024-08-01";2.71;2;2
47090;"user_05783";"2024-10-01";1.43;1;1
47091;"user_05783";"2024-12-01";6.78;2;2
47092;"user_05783";"2025-04-01";1.19;2;2
47093;"user_05783";"2025-07-01";1.32;1;1
47094;"user_05783";"2025-08-01";1.29;1;1
47095;"user_05783";"2025-09-01";0.88;1;1
47096;"user_05783";"2025-11-01";0.36;1;1
47097;"user_05784";"2024-02-01";0.91;1;1
47098;"user_05784";"2024-04-01";1.64;1;1
47099;"user_05784";"2024-05-01";2.01;1;2
47100;"user_05784";"2024-06-01";1.31;1;1
47101;"user_05784";"2024-07-01";0.0;1;1
47102;"user_05784";"2024-08-01";0.36;1;1
47103;"user_05784";"2024-09-01";0.09;1;1
47104;"user_05784";"2024-10-01";0.0;1;1
47105;"user_05784";"2024-11-01";0.48;1;1
47106;"user_05784";"2024-12-01";1.05;1;1
47107;"user_05784";"2025-05-01";0.45;1;1
47108;"user_05784";"2025-09-01";0.65;1;1
47109;"user_05785";"2024-05-01";1.06;1;1
47110;"user_05785";"2024-06-01";1.93;1;1
47111;"user_05785";"2024-07-01";0.49;2;2
47112;"user_05785";"2024-09-01";0.87;1;1
47113;"user_05785";"2024-10-01";0.64;1;1
47114;"user_05785";"2025-02-01";0.72;1;1
47115;"user_05785";"2025-05-01";2.42;3;3
47116;"user_05785";"2025-07-01";0.63;1;1
47117;"user_05785";"2025-10-01";1.51;1;1
47118;"user_05785";"2025-12-01";0.3;1;1
47119;"user_05786";"2024-02-01";2.99;2;2
47120;"user_05786";"2024-03-01";0.38;1;1
47121;"user_05786";"2024-06-01";2.0;2;2
47122;"user_05786";"2024-07-01";0.33;1;1
47123;"user_05786";"2024-10-01";1.76;1;1
47124;"user_05786";"2025-01-01";0.8;2;2
47125;"user_05786";"2025-03-01";0.59;1;1
47126;"user_05786";"2025-07-01";2.54;2;2
47127;"user_05786";"2025-08-01";0.49;1;1
47128;"user_05787";"2024-01-01";3.9;2;2
47129;"user_05787";"2024-03-01";1.56;2;2
47130;"user_05787";"2024-04-01";0.95;1;1
47131;"user_05787";"2024-05-01";0.99;2;2
47132;"user_05787";"2024-07-01";1.64;2;2
47133;"user_05787";"2024-10-01";8.78;1;1
47134;"user_05787";"2024-11-01";0.0;1;1
47135;"user_05787";"2024-12-01";0.17;1;1
47136;"user_05787";"2025-02-01";1.63;1;1
47137;"user_05787";"2025-07-01";0.71;1;1
47138;"user_05787";"2025-09-01";1.38;1;1
47139;"user_05787";"2025-10-01";0.12;1;1
47140;"user_05787";"2025-11-01";0.52;1;1
47141;"user_05788";"2024-05-01";4.77;1;1
47142;"user_05788";"2024-06-01";0.0;1;1
47143;"user_05788";"2024-07-01";1.05;1;1
47144;"user_05788";"2025-02-01";1.4;1;1
47145;"user_05788";"2025-07-01";0.0;1;1
47146;"user_05788";"2025-08-01";1.25;1;1
47147;"user_05788";"2025-09-01";0.21;1;1
47148;"user_05789";"2024-02-01";0.34;1;1
47149;"user_05789";"2024-06-01";0.49;1;1
47150;"user_05789";"2024-10-01";0.0;1;1
47151;"user_05789";"2024-11-01";2.26;2;2
47152;"user_05789";"2025-01-01";1.05;1;1
47153;"user_05789";"2025-09-01";0.53;1;1
47154;"user_05790";"2024-01-01";0.0;1;1
47155;"user_05790";"2024-02-01";0.65;1;1
47156;"user_05790";"2024-03-01";0.44;1;1
47157;"user_05790";"2024-04-01";0.0;1;1
47158;"user_05790";"2024-05-01";1.08;1;1
47159;"user_05790";"2024-11-01";0.19;1;1
47160;"user_05790";"2024-12-01";1.64;2;2
47161;"user_05790";"2025-05-01";0.85;1;1
47162;"user_05790";"2025-06-01";0.26;1;1
47163;"user_05790";"2025-09-01";0.61;2;2
